8192 8192 16 2 1 2.124469 0.428778
8192 8192 16 4 1 1.191831 0.428424
8192 8192 16 8 1 0.711920 0.422395
8192 8192 16 16 1 0.618041 0.423580
8192 8192 16 32 1 0.407096 0.422393
8192 8192 16 64 1 0.326308 0.429123
8192 8192 16 128 1 0.275277 0.428688
8192 8192 16 256 1 0.248559 0.416112
8192 8192 16 512 1 0.364622 0.415777
8192 8192 16 1024 1 0.619264 0.414251
8192 8192 16 2048 1 1.104277 0.415165
8192 8192 16 4096 1 2.026187 0.416899
8192 8192 16 8192 1 2.001313 0.416533
8192 8192 16 2 1 2.111397 0.428570
8192 8192 16 4 1 1.176840 0.415775
8192 8192 16 8 1 0.715877 0.416170
8192 8192 16 16 1 0.610426 0.428803
8192 8192 16 32 1 0.406248 0.420776
8192 8192 16 64 1 0.325650 0.415490
8192 8192 16 128 1 0.272894 0.428917
8192 8192 16 256 1 0.248710 0.428385
8192 8192 16 512 1 0.363586 0.428851
8192 8192 16 1024 1 0.624649 0.429180
8192 8192 16 2048 1 1.098780 0.419088
8192 8192 16 4096 1 2.024615 0.429097
8192 8192 16 8192 1 2.001437 0.415902
8192 8192 16 2 1 2.167082 0.428958
8192 8192 16 4 1 1.181018 0.428398
8192 8192 16 8 1 0.711101 0.428660
8192 8192 16 16 1 0.609621 0.428545
8192 8192 16 32 1 0.406025 0.418559
8192 8192 16 64 1 0.317156 0.417620
8192 8192 16 128 1 0.271570 0.428711
8192 8192 16 256 1 0.248407 0.416332
8192 8192 16 512 1 0.375817 0.428910
8192 8192 16 1024 1 0.620838 0.428330
8192 8192 16 2048 1 1.074888 0.419886
8192 8192 16 4096 1 2.024913 0.429097
8192 8192 16 8192 1 2.005022 0.428707
8192 8192 16 2 1 2.122623 0.420283
8192 8192 16 4 1 1.182389 0.428569
8192 8192 16 8 1 0.702587 0.415098
8192 8192 16 16 1 0.610407 0.417978
8192 8192 16 32 1 0.398842 0.416969
8192 8192 16 64 1 0.321019 0.419293
8192 8192 16 128 1 0.270508 0.417347
8192 8192 16 256 1 0.248714 0.416869
8192 8192 16 512 1 0.364307 0.417067
8192 8192 16 1024 1 0.624674 0.418479
8192 8192 16 2048 1 1.070731 0.418887
8192 8192 16 4096 1 2.023420 0.415804
8192 8192 16 8192 1 2.015755 0.416144
8192 8192 16 2 1 2.116359 0.429296
8192 8192 16 4 1 1.181964 0.428778
8192 8192 16 8 1 0.706472 0.419889
8192 8192 16 16 1 0.609449 0.415854
8192 8192 16 32 1 0.409974 0.428452
8192 8192 16 64 1 0.322521 0.428858
8192 8192 16 128 1 0.265782 0.419067
8192 8192 16 256 1 0.248333 0.415891
8192 8192 16 512 1 0.367573 0.428352
8192 8192 16 1024 1 0.620939 0.417384
8192 8192 16 2048 1 1.102780 0.428476
8192 8192 16 4096 1 2.029222 0.429217
8192 8192 16 8192 1 2.007741 0.428907
8192 8192 16 2 1 2.105190 0.418386
8192 8192 16 4 1 1.176820 0.423004
8192 8192 16 8 1 0.707025 0.428617
8192 8192 16 16 1 0.610543 0.428463
8192 8192 16 32 1 0.407268 0.415195
8192 8192 16 64 1 0.318025 0.415061
8192 8192 16 128 1 0.271821 0.415335
8192 8192 16 256 1 0.244381 0.415509
8192 8192 16 512 1 0.360005 0.415129
8192 8192 16 1024 1 0.622795 0.415346
8192 8192 16 2048 1 1.071716 0.415248
8192 8192 16 4096 1 2.042222 0.429125
8192 8192 16 8192 1 2.011736 0.415547
8192 8192 16 2 1 2.152279 0.417425
8192 8192 16 4 1 1.171297 0.428463
8192 8192 16 8 1 0.707460 0.428385
8192 8192 16 16 1 0.602268 0.416551
8192 8192 16 32 1 0.399291 0.418401
8192 8192 16 64 1 0.325188 0.415708
8192 8192 16 128 1 0.274230 0.428838
8192 8192 16 256 1 0.248917 0.419832
8192 8192 16 512 1 0.359240 0.416901
8192 8192 16 1024 1 0.619484 0.417542
8192 8192 16 2048 1 1.072703 0.416196
8192 8192 16 4096 1 2.025207 0.420511
8192 8192 16 8192 1 2.028691 0.428887
8192 8192 16 2 1 2.142505 0.415327
8192 8192 16 4 1 1.169805 0.428731
8192 8192 16 8 1 0.696220 0.415219
8192 8192 16 16 1 0.609086 0.417298
8192 8192 16 32 1 0.403893 0.416430
8192 8192 16 64 1 0.323907 0.415279
8192 8192 16 128 1 0.272555 0.428452
8192 8192 16 256 1 0.245606 0.419844
8192 8192 16 512 1 0.365090 0.415283
8192 8192 16 1024 1 0.620680 0.417308
8192 8192 16 2048 1 1.080155 0.415203
8192 8192 16 4096 1 2.020708 0.428606
8192 8192 16 8192 1 1.972877 0.422426
8192 8192 16 2 1 2.114314 0.428964
8192 8192 16 4 1 1.180967 0.428734
8192 8192 16 8 1 0.707060 0.418808
8192 8192 16 16 1 0.607523 0.428238
8192 8192 16 32 1 0.401112 0.415166
8192 8192 16 64 1 0.324877 0.428366
8192 8192 16 128 1 0.270145 0.415658
8192 8192 16 256 1 0.248039 0.415689
8192 8192 16 512 1 0.367734 0.417588
8192 8192 16 1024 1 0.611613 0.415449
8192 8192 16 2048 1 1.077796 0.416284
8192 8192 16 4096 1 2.020056 0.415775
8192 8192 16 8192 1 1.980589 0.415276
8192 8192 16 2 1 2.156576 0.415385
8192 8192 16 4 1 1.190708 0.415244
8192 8192 16 8 1 0.711142 0.415756
8192 8192 16 16 1 0.607143 0.415297
8192 8192 16 32 1 0.398963 0.417811
8192 8192 16 64 1 0.324997 0.428423
8192 8192 16 128 1 0.266590 0.417140
8192 8192 16 256 1 0.248426 0.415580
8192 8192 16 512 1 0.363254 0.417930
8192 8192 16 1024 1 0.630967 0.429082
8192 8192 16 2048 1 1.103008 0.428558
8192 8192 16 4096 1 2.022905 0.428961
8192 8192 16 8192 1 2.004528 0.415759
8192 8192 16 2 1 2.102396 0.415489
8192 8192 16 4 1 1.174435 0.428427
8192 8192 16 8 1 0.709172 0.428881
8192 8192 16 16 1 0.607638 0.428464
8192 8192 16 32 1 0.406489 0.415533
8192 8192 16 64 1 0.322318 0.416326
8192 8192 16 128 1 0.266902 0.415399
8192 8192 16 256 1 0.249942 0.428862
8192 8192 16 512 1 0.368025 0.428452
8192 8192 16 1024 1 0.618683 0.416625
8192 8192 16 2048 1 1.107762 0.428540
8192 8192 16 4096 1 2.029447 0.415544
8192 8192 16 8192 1 2.001228 0.418481
8192 8192 16 2 1 2.108796 0.418490
8192 8192 16 4 1 1.179047 0.428550
8192 8192 16 8 1 0.706356 0.416091
8192 8192 16 16 1 0.607996 0.417592
8192 8192 16 32 1 0.409842 0.416246
8192 8192 16 64 1 0.321231 0.428675
8192 8192 16 128 1 0.270784 0.428776
8192 8192 16 256 1 0.248956 0.428634
8192 8192 16 512 1 0.364314 0.428545
8192 8192 16 1024 1 0.624488 0.415495
8192 8192 16 2048 1 1.075219 0.416847
8192 8192 16 4096 1 2.029029 0.429018
8192 8192 16 8192 1 1.975706 0.417029
8192 8192 16 2 1 2.116229 0.415736
8192 8192 16 4 1 1.172093 0.428301
8192 8192 16 8 1 0.709598 0.417570
8192 8192 16 16 1 0.606603 0.428583
8192 8192 16 32 1 0.400450 0.416234
8192 8192 16 64 1 0.328109 0.416853
8192 8192 16 128 1 0.271118 0.428671
8192 8192 16 256 1 0.247607 0.416432
8192 8192 16 512 1 0.364642 0.417015
8192 8192 16 1024 1 0.622478 0.415336
8192 8192 16 2048 1 1.096148 0.427653
8192 8192 16 4096 1 2.022014 0.418032
8192 8192 16 8192 1 2.004313 0.418321
8192 8192 16 2 1 2.124915 0.429394
8192 8192 16 4 1 1.162603 0.415598
8192 8192 16 8 1 0.709353 0.415111
8192 8192 16 16 1 0.606404 0.428472
8192 8192 16 32 1 0.405821 0.428274
8192 8192 16 64 1 0.318203 0.415811
8192 8192 16 128 1 0.271984 0.415908
8192 8192 16 256 1 0.246649 0.416733
8192 8192 16 512 1 0.365232 0.415685
8192 8192 16 1024 1 0.622550 0.428053
8192 8192 16 2048 1 1.076620 0.415212
8192 8192 16 4096 1 2.020424 0.428724
8192 8192 16 8192 1 1.998305 0.428673
8192 8192 16 2 1 2.141710 0.429041
8192 8192 16 4 1 1.185563 0.428229
8192 8192 16 8 1 0.711141 0.428455
8192 8192 16 16 1 0.608217 0.415410
8192 8192 16 32 1 0.409609 0.428372
8192 8192 16 64 1 0.320966 0.428653
8192 8192 16 128 1 0.268509 0.417568
8192 8192 16 256 1 0.246901 0.415205
8192 8192 16 512 1 0.368861 0.415797
8192 8192 16 1024 1 0.612446 0.415134
8192 8192 16 2048 1 1.077760 0.415336
8192 8192 16 4096 1 2.024272 0.416805
8192 8192 16 8192 1 2.006206 0.428575
8192 8192 16 2 1 2.149922 0.429274
8192 8192 16 4 1 1.176338 0.416919
8192 8192 16 8 1 0.708032 0.428301
8192 8192 16 16 1 0.605244 0.415022
8192 8192 16 32 1 0.408997 0.428562
8192 8192 16 64 1 0.328841 0.428562
8192 8192 16 128 1 0.264073 0.416274
8192 8192 16 256 1 0.247603 0.415328
8192 8192 16 512 1 0.360025 0.415190
8192 8192 16 1024 1 0.624995 0.419475
8192 8192 16 2048 1 1.097198 0.415383
8192 8192 16 4096 1 1.994836 0.417819
8192 8192 16 8192 1 2.003063 0.415900
8192 8192 16 2 1 2.116678 0.416174
