4096 4096 32 2 1 0.296126 0.103620
4096 4096 32 4 1 0.173684 0.103656
4096 4096 32 8 1 0.111817 0.103674
4096 4096 32 16 1 0.103173 0.103765
4096 4096 32 32 1 0.077257 0.107076
4096 4096 32 64 1 0.064361 0.103667
4096 4096 32 128 1 0.079453 0.104106
4096 4096 32 256 1 0.108609 0.103592
4096 4096 32 512 1 0.170577 0.103893
4096 4096 32 1024 1 0.288461 0.103716
4096 4096 32 2048 1 0.511687 0.103768
4096 4096 32 4096 1 0.515953 0.103624
4096 4096 32 2 1 0.303359 0.105390
4096 4096 32 4 1 0.173939 0.105504
4096 4096 32 8 1 0.113979 0.103914
4096 4096 32 16 1 0.103810 0.104024
4096 4096 32 32 1 0.077099 0.104010
4096 4096 32 64 1 0.064771 0.103756
4096 4096 32 128 1 0.079258 0.107125
4096 4096 32 256 1 0.109326 0.104241
4096 4096 32 512 1 0.170538 0.107016
4096 4096 32 1024 1 0.288808 0.103654
4096 4096 32 2048 1 0.512695 0.104973
4096 4096 32 4096 1 0.515122 0.103670
4096 4096 32 2 1 0.296863 0.104048
4096 4096 32 4 1 0.174013 0.104997
4096 4096 32 8 1 0.112631 0.105190
4096 4096 32 16 1 0.104248 0.103690
4096 4096 32 32 1 0.076514 0.105728
4096 4096 32 64 1 0.065050 0.101443
4096 4096 32 128 1 0.079397 0.103850
4096 4096 32 256 1 0.110349 0.107011
4096 4096 32 512 1 0.170561 0.103713
4096 4096 32 1024 1 0.288184 0.103702
4096 4096 32 2048 1 0.511955 0.103773
4096 4096 32 4096 1 0.516502 0.103683
4096 4096 32 2 1 0.295590 0.101460
4096 4096 32 4 1 0.172926 0.107187
4096 4096 32 8 1 0.109911 0.103632
4096 4096 32 16 1 0.103738 0.107051
4096 4096 32 32 1 0.076426 0.103605
4096 4096 32 64 1 0.066925 0.103668
4096 4096 32 128 1 0.079203 0.103667
4096 4096 32 256 1 0.110213 0.107106
4096 4096 32 512 1 0.169880 0.103656
4096 4096 32 1024 1 0.289464 0.107091
4096 4096 32 2048 1 0.507091 0.103686
4096 4096 32 4096 1 0.516109 0.103772
4096 4096 32 2 1 0.294159 0.103678
4096 4096 32 4 1 0.176319 0.103701
4096 4096 32 8 1 0.112464 0.103628
4096 4096 32 16 1 0.102401 0.103663
4096 4096 32 32 1 0.077749 0.106994
4096 4096 32 64 1 0.065331 0.104108
4096 4096 32 128 1 0.079786 0.103632
4096 4096 32 256 1 0.108908 0.103603
4096 4096 32 512 1 0.170158 0.103650
4096 4096 32 1024 1 0.287601 0.103759
4096 4096 32 2048 1 0.512188 0.103840
4096 4096 32 4096 1 0.518512 0.104379
4096 4096 32 2 1 0.300885 0.103691
4096 4096 32 4 1 0.176110 0.103909
4096 4096 32 8 1 0.112882 0.103611
4096 4096 32 16 1 0.105143 0.107067
4096 4096 32 32 1 0.076216 0.103660
4096 4096 32 64 1 0.064857 0.103619
4096 4096 32 128 1 0.078478 0.103572
4096 4096 32 256 1 0.109152 0.103726
4096 4096 32 512 1 0.170546 0.104529
4096 4096 32 1024 1 0.287262 0.103634
4096 4096 32 2048 1 0.511598 0.103676
4096 4096 32 4096 1 0.517418 0.107099
4096 4096 32 2 1 0.299297 0.107063
4096 4096 32 4 1 0.177431 0.103936
